unitWeaponID	sortWeap	sort2	comment(s)	weapsOn	acquire	minRange	castpt	castbsw	launchX	launchY	launchZ	launchSwimZ	impactZ	impactSwimZ	weapType1	targs1	showUI1	rangeN1	RngTst	RngBuff1	atkType1	weapTp1	cool1	mincool1	dice1	sides1	dmgplus1	dmgUp1	mindmg1	avgdmg1	maxdmg1	dmgpt1	backSw1	Farea1	Harea1	Qarea1	Hfact1	Qfact1	splashTargs1	targCount1	damageLoss1	spillDist1	spillRadius1	DmgUpg	dmod1	DPS	weapType2	targs2	showUI2	rangeN2	RngTst2	RngBuff2	atkType2	weapTp2	cool2	mincool2	dice2	sides2	dmgplus2	dmgUp2	mindmg2	avgdmg2	maxdmg2	dmgpt2	backSw2	Farea2	Harea2	Qarea2	Hfact2	Qfact2	splashTargs2	targCount2	damageLoss2	spillDist2	spillRadius2	InBeta
ndqp	n2	zz	maiden of pain	1	600	-	0.6	0.2	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	500	-	250	chaos	missile	1.35	-	1	7	53	-	54	57	60	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	29	42.2222222222222	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndqs	n2	zz	queen of suffering	1	500	-	0.6	0.2	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	9	68	-	69	73	77	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	37	54.0740740740741	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndqt	n2	zz	vile temptress	1	500	-	0.6	0.2	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndqv	n2	zz	vile tormentor	1	600	-	0.6	0.2	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	500	-	250	pierce	missile	1.6	-	1	7	30	-	31	34	37	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	29	21.25	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrv	n2	zz	revenant of the depths	1	500	-	0.5	0.5	0	0	60	0	60	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	7	48	-	49	52	55	0.6	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	29	38.5185185185185	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndtb	n2	zz	dark troll berserker	1	500	-	0.5	0.51	0	0	60	0	80	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	10	27	-	28	32.5	37	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	40	20.3125	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndth	n2	zz	dark troll high priest	1	600	-	0.5	0.5	0	0	60	0	80	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	8	24	-	25	28.5	32	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	15.8333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndtp	n2	zz	dark troll shadow priest	1	600	-	0.5	0.5	0	0	60	0	80	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	8	16	-	17	20.5	24	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	11.3888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndtr	n2	zz	darkTroll	1	600	-	0.5	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	4	16	-	17	18.5	20	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	18	11.5625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndtt	n2	zz	darkTrollTrapper	1	500	-	0.5	0.3	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	9	20	-	21	25	29	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	37	15.625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndtw	n2	zz	darkTrollWarlord	1	500	-	0.5	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	8	35	-	36	39.5	43	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	33	24.6875	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nehy	n2	zz	elder hydra	1	700	-	0.75	0.51	60	150	150	0	80	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	msplash	1.6	-	1	10	34	-	35	39.5	44	0.7	0.3	50	150	250	0.5	-	_	1	0	0	0	low	40	24.6875	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nelb	n2	zz	berserk elemental	1	500	-	0.5	0.51	0	0	60	0	120	0	_	ground,structure,debris,item,ward	1	300	-	250	chaos	missile	1.8	-	1	9	38	-	39	43	47	0.4	0.77	25	50	75	0.5	0.25	enemy,ground	1	0	0	0	-	37	23.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nele	n2	zz	enraged elemental	1	500	-	0.5	0.51	0	0	60	0	120	0	_	ground,structure,debris,item,ward	1	300	-	250	pierce	missile	1.8	-	1	9	16	-	17	21	25	0.4	0.77	25	50	75	0.5	0.25	enemy,ground	1	0	0	0	low	37	11.6666666666667	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nenc	n2	zz	corrupted treant	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	9	-	10	10.5	11	0.467	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	7.77777777777778	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nenf	n2	zz	enforcer	1	500	-	0.5	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	6	28	-	29	31.5	34	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	26	23.3333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nenp	n2	zz	poison treant	1	500	-	0.5	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.467	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nepl	n2	zz	plague treant	1	500	-	0.5	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	31	-	32	34	36	0.467	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	25.1851851851852	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nerd	n2	zz	Eredar Diabolist	1	600	-	0.3	0.51	0	60	160	0	130	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	msplash	1.8	-	1	7	27	-	28	31	34	0.5	0.6	50	150	250	0.5	0.25	ground,structure,debris,air,enemy	1	0	0	0	-	29	17.2222222222222	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ners	n2	zz	Eredar Sorceror	1	600	-	0.3	0.51	0	40	140	0	120	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	msplash	1.8	-	1	4	20	-	21	22.5	24	0.5	0.6	50	150	250	0.5	0.25	ground,structure,debris,air,enemy	1	0	0	0	-	18	12.5	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nerw	n2	zz	Eredar Warlock	1	600	-	0.3	0.51	0	75	190	0	150	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	msplash	1.8	-	1	7	48	-	49	52	55	0.5	0.6	50	150	250	0.5	0.25	ground,structure,debris,air,enemy	1	0	0	0	high	29	28.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfel	n2	zz	fel stalker	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	4	23	-	24	25.5	27	0.4	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	18	18.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfgb	n2	zz	bloodfiend (felguard)	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalHeavyChop	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	4	22	-	23	24.5	26	0.4	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	18	18.1481481481481	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfgo	n2	zz	Forgotten One	1	650	-	0.5	0.51	0	0	60	0	100	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	msplash	2	-	2	15	40	-	170	56	70	0.26	0.64	50	100	200	0.4	0.2	ground,structure,debris,air,notself	1	0	0	0	low	51	28	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfgt	n2	zz	forgotten one tentacle	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	180	-	250	normal	normal	1.5	-	1	5	25	-	26	28	30	0.6	0.56	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	18.6666666666667	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfgu	n2	zz	felguard	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalHeavyChop	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	2	10	-	11	11.5	12	0.4	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	8.51851851851852	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfod	n2	zz	faceless one deathbringer	3	500	-	0.5	0.51	-40	90	80	0	180	0	WoodHeavyBash	air	1	500	-	250	chaos	msplash	1.5	-	3	12	45	-	48	64.5	81	0.5	0.56	75	150	225	0.5	0.25	ground,air,enemy,neutral	1	0	0	0	high	35	43	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.5	-	3	12	45	-	48	64.5	81	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	35	43
nfor	n2	zz	faceless one trickster	1	500	-	0.5	0.51	-25	50	40	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfot	n2	zz	faceless one terror	3	500	-	0.5	0.51	-30	70	60	0	160	0	WoodHeavyBash	air	1	500	-	250	chaos	msplash	1.8	-	1	8	40	-	41	44.5	48	0.5	0.56	75	150	225	0.5	0.25	ground,air,enemy,neutral	1	0	0	0	high	33	24.7222222222222	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.8	-	1	8	40	-	41	44.5	48	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	33	24.7222222222222
nfov	n2	zz	overlord (felguard)	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalHeavyChop	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	4	25	-	26	27.5	29	0.4	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	18	20.3703703703704	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfpc	n2	zz	Polar Furbolg Champion	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	6	38	-	39	41.5	44	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	26	30.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfpe	n2	zz	Polar Furbolg Elder Shaman	1	600	-	0.5	0.5	0	0	60	0	100	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	missile	1.8	-	1	9	30	-	31	35	39	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	37	19.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfpl	n2	zz	Polar Furbolg	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfps	n2	zz	Polar Furbolg Shaman	1	600	-	0.5	0.5	0	0	60	0	100	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	8	24	-	25	28.5	32	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	15.8333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfpt	n2	zz	Polar Furbolg Tracker	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfpu	n2	zz	Polar Furbolg Ursa Warrior	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	7	48	-	49	52	55	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	29	38.5185185185185	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfra	n2	zz	Furbolg Ursa Warrior	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	7	48	-	49	52	55	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	29	38.5185185185185	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfrb	n2	zz	Furbolg Tracker	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfre	n2	zz	Furbolg Elder Shaman	1	600	-	0.5	0.5	0	0	60	0	100	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	missile	1.8	-	1	9	30	-	31	35	39	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	37	19.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfrg	n2	zz	Furbolg Champion	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	6	38	-	39	41.5	44	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	26	30.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfrl	n2	zz	Furbolg	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfrp	n2	zz	Furbolg Panda	1	500	-	0.5	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfrs	n2	zz	Furbolg Shaman	1	600	-	0.5	0.5	0	0	60	0	100	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	8	24	-	25	28.5	32	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	15.8333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfsh	n2	zz	forest troll high priest	1	600	-	0.5	0.5	0	0	60	0	80	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	8	24	-	25	28.5	32	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	15.8333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfsp	n2	zz	forest troll shadow priest	1	600	-	0.5	0.5	0	0	60	0	80	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	8	16	-	17	20.5	24	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	11.3888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nftb	n2	zz	forest troll berserker	1	500	-	0.5	0.51	0	0	60	0	80	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	10	27	-	28	32.5	37	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	40	20.3125	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nftk	n2	zz	ForestTrollWarlord	1	500	-	0.5	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	8	35	-	36	39.5	43	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	33	24.6875	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nftr	n2	zz	ForestTroll	1	500	-	0.5	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	4	16	-	17	18.5	20	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	18	11.5625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nftt	n2	zz	ForestTrollTrapper	1	600	-	0.5	0.3	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	5	20	-	21	23	25	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	14.375	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngdk	n2	zz	green drake	3	500	-	1	0.51	0	120	-20	0	60	0	_	ground,structure,debris,item,ward	1	500	-	250	pierce	missile	1.8	-	1	12	33	-	34	39.5	45	0.94	0.56	 - 	 - 	 - 	-	-	_	1	0	0	0	low	48	21.9444444444444	_	air	1	300	-	250	pierce	missile	1.8	-	1	8	48	-	49	52.5	56	0.94	0.56	-	-	-	-	-	_	1	0	0	0	1
nggr	n2	zz	granite golem	3	500	-	0.47	0.56	0	60	220	0	100	0	RockHeavyBash	ground,structure,debris,item,ward	1	128	-	250	chaos	normal	1.35	-	1	8	60	-	61	64.5	68	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	33	47.7777777777778	_	air	1	500	-	250	chaos	missile	1.35	-	1	6	45	-	46	48.5	51	0.3	0.3	-	-	-	-	-	_	1	0	0	0	1
ngh1	n2	zz	ghost	1	500	-	0.5	0.83	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	400	-	250	pierce	missile	1.8	-	1	5	22	-	23	25	27	0.56	0.51	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	13.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngh2	n2	zz	wraith	1	500	-	0.5	0.83	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.8	-	1	11	30	-	31	36	41	0.56	0.51	 - 	 - 	 - 	-	-	_	1	0	0	0	low	44	20	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngir	n2	zz	goblin shredder	3	500	-	0.5	0.51	0	0	60	0	100	0	MetalHeavySlice	ground,structure,debris,item,ward	1	128	-	250	normal	normal	1.4	-	3	10	31	-	34	47.5	61	0.3	0.6	 - 	 - 	 - 	-	-	_	1	0	0	0	-	29	33.9285714285714	MetalHeavySlice	tree	1	66	-	120	normal	normal	1.35	-	10	1	0	-	10	10	10	0.3	0.6	-	-	-	-	-	_	1	0	0	0	1
nglm	n2	zz	goblin land mine	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	-	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngna	n2	zz	Gnoll Poacher	1	600	-	0.5	0.51	-20	0	40	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	3	12	-	13	14	15	0.4	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	8.75	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngnb	n2	zz	gnoll brute	1	500	-	0.5	0.51	0	0	60	0	60	0	MetalMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	13	-	14	14.5	15	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	10.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngno	n2	zz	Gnoll Robber	1	500	-	0.5	0.51	0	0	60	0	60	0	MetalMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	9	-	10	10.5	11	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	7.77777777777778	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngns	n2	zz	Gnoll Assassin	1	500	-	0.5	0.51	-20	0	40	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	9	20	-	21	25	29	0.4	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	37	15.625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngnv	n2	zz	gnoll overseer	1	500	-	0.5	0.51	0	0	60	0	60	0	MetalMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	4	23	-	24	25.5	27	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	18	18.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngnw	n2	zz	gnoll warden	1	500	-	0.6	1.23	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.6	-	1	9	20	-	21	25	29	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	37	15.625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ngrd	n2	zz	green dragon	3	500	-	1	0.51	0	120	-30	0	60	0	_	ground,structure,debris,item,ward	1	500	-	250	chaos	msplash	1.5	-	3	12	45	-	48	64.5	81	0.94	0.56	50	150	250	0.5	0.25	ground,structure,debris	1	0	0	0	high	35	43	_	air	1	300	-	250	chaos	missile	1.5	-	3	9	45	-	48	60	72	0.94	0.56	-	-	-	-	-	_	1	0	0	0	1
ngrk	n2	zz	mud golem	1	500	-	0.47	0.56	0	0	60	0	100	0	RockHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	11	-	12	12.5	13	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	9.25925925925926	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
